codigo,ayuntamiento,CODPROV,provincia,salario,poblacion,dedicación
34229,Villaprovedo,34,Palencia,1400,56,sin dedicación
24221,Villaquejida,24,León,1350,827,sin dedicación
24222,Villaquilambre,24,León,27222.05,18684,exclusiva
9455,Villaquirán de la Puebla,9,Burgos,0,46,sin dedicación
9456,Villaquirán de los Infantes,9,Burgos,0,160,sin dedicación
37356,Villar de Argañán,37,Salamanca,0,91,sin dedicación
37357,Villar de Ciervo,37,Salamanca,0,264,sin dedicación
5261,Villar de Corneja,5,Ávila,0,35,sin dedicación
37358,Villar de Gallimazo,37,Salamanca,0,202,sin dedicación
37359,Villar de la Yegua,37,Salamanca,72,174,sin dedicación
37360,Villar de Peralonso,37,Salamanca,0,217,sin dedicación
42207,Villar del Ala,42,Soria,0,49,sin dedicación
49264,Villar del Buey,49,Zamora,1650,556,sin dedicación
42208,Villar del Campo,42,Soria,0,22,sin dedicación
42209,Villar del Río,42,Soria,105,144,sin dedicación
9903,Villarcayo de Merindad de Castilla la Vieja,9,Burgos,13638.33,4011,exclusiva
49262,Villardeciervos,49,Zamora,0,399,sin dedicación
47223,Villardefrades,47,Valladolid,0,162,sin dedicación
49265,Villardiegua de la Ribera,49,Zamora,96,114,sin dedicación
49266,Villárdiga,49,Zamora,0,73,sin dedicación
49267,VILLARDONDIEGO,49,Zamora,0,106,sin dedicación
5262,Villarejo del Valle,5,Ávila,0,328,sin dedicación
24224,Villares de Órbigo,24,León,2715.75,596,parcial
42211,"Villares de Soria, Los",42,Soria,0,88,sin dedicación
37363,Villares de Yeltes,37,Salamanca,0,109,sin dedicación
9458,Villariezo,9,Burgos,1600,645,sin dedicación
37364,VILLARINO DE LOS AIRES,37,Salamanca,0,792,sin dedicación
37365,Villarmayor,37,Salamanca,0,178,sin dedicación
34230,Villarmentero de Campos,34,Palencia,0,18,sin dedicación
47224,Villarmentero de Esgueva,47,Valladolid,0,106,sin dedicación
37366,Villarmuerto,37,Salamanca,0,39,sin dedicación
34231,Villarrabé,34,Palencia,0,199,sin dedicación
34232,Villarramiel,34,Palencia,103.65,818,sin dedicación
49268,Villarrín de Campos,49,Zamora,7621.1,390,parcial
24225,Villasabariego,24,León,5408,1123,parcial
34233,Villasarracino,34,Palencia,0,137,sin dedicación
42212,Villasayas,42,Soria,900,66,sin dedicación
37367,Villasbuenas,37,Salamanca,0,183,sin dedicación
37368,Villasdardo,37,Salamanca,0,22,sin dedicación
42213,Villaseca de Arciel,42,Soria,0,27,sin dedicación
37369,Villaseco de los Gamitos,37,Salamanca,0,136,sin dedicación
37370,Villaseco de los Reyes,37,Salamanca,0,331,sin dedicación
49269,Villaseco del Pan,49,Zamora,0,228,sin dedicación
34234,Villasila de Valdavia,34,Palencia,1798.58,70,parcial
37371,Villasrubias,37,Salamanca,0,256,sin dedicación
9463,Villasur de Herreros,9,Burgos,0,264,sin dedicación
34236,Villaturde,34,Palencia,2033.98,157,sin dedicación
24227,Villaturiel,24,León,5890.5,1826,parcial
34237,Villaumbrales,34,Palencia,504,650,sin dedicación
47226,Villavaquerín,47,Valladolid,1600,161,sin dedicación
47227,Villavellid,47,Valladolid,0,50,sin dedicación
49270,VILLAVENDIMIO,49,Zamora,0,177,sin dedicación
40228,Villaverde de Íscar,40,Segovia,0,591,sin dedicación
47228,Villaverde de Medina,47,Valladolid,1073.33,513,parcial
9466,Villaverde del Monte,9,Burgos,0,112,sin dedicación
9467,Villaverde-Mogina,9,Burgos,0,74,sin dedicación
49272,Villaveza de Valverde,49,Zamora,40,71,sin dedicación
49271,Villaveza del Agua,49,Zamora,1072.5,176,parcial
47229,Villavicencio de los Caballeros,47,Valladolid,0,233,sin dedicación
37373,Villavieja de Yeltes,37,Salamanca,0,748,sin dedicación
34238,Villaviudas,34,Palencia,0,345,sin dedicación
9471,Villayerno Morquillas,9,Burgos,0,195,sin dedicación
24228,Villazala,24,León,352.8,647,sin dedicación
24229,Villazanzo de Valderaduey,24,León,0,397,sin dedicación
9472,Villazopeque,9,Burgos,0,53,sin dedicación
9473,Villegas,9,Burgos,0,89,sin dedicación
34240,Villerías de Campos,34,Palencia,0,82,sin dedicación
34241,Villodre,34,Palencia,0,15,sin dedicación
34242,Villodrigo,34,Palencia,0,110,sin dedicación
34243,Villoldo,34,Palencia,3040,343,parcial
9476,Villoruebo,9,Burgos,0,72,sin dedicación
37375,Villoruela,37,Salamanca,0,763,sin dedicación
34245,Villota del Páramo,34,Palencia,0,332,sin dedicación
34246,Villovieco,34,Palencia,0,74,sin dedicación
47194,Viloria,47,Valladolid,0,339,sin dedicación
9424,Viloria de Rioja,9,Burgos,0,39,sin dedicación
37350,Vilvestre,37,Salamanca,0,428,sin dedicación
9425,Vilviestre del Pinar,9,Burgos,150,516,sin dedicación
42215,Vinuesa,42,Soria,12420.91,847,exclusiva
49273,Viñas,49,Zamora,60,167,sin dedicación
5265,Vita,5,Ávila,0,83,sin dedicación
42216,Vizmanos,42,Soria,250,29,sin dedicación
42217,Vozmediano,42,Soria,0,38,sin dedicación
47230,Wamba,47,Valladolid,0,310,sin dedicación
42218,Yanguas,42,Soria,3600,103,parcial
40231,Yanguas de Eresma,40,Segovia,0,125,sin dedicación
37377,Yecla de Yeltes,37,Salamanca,0,230,sin dedicación
42219,Yelo,42,Soria,0,45,sin dedicación
37378,Zamarra,37,Salamanca,0,85,sin dedicación
37379,Zamayón,37,Salamanca,0,195,sin dedicación
49275,ZAMORA,49,Zamora,18876.33,60988,exclusiva
5266,Zapardiel de la Cañada,5,Ávila,0,91,sin dedicación
5267,Zapardiel de la Ribera,5,Ávila,0,107,sin dedicación
37380,Zarapicos,37,Salamanca,0,55,sin dedicación
47231,Zaratán,47,Valladolid,12959.86,6235,exclusiva
37381,"Zarza de Pumareda, La",37,Salamanca,0,142,sin dedicación
47232,"Zarza, La",47,Valladolid,0,110,sin dedicación
9482,Zarzosa de Río Pisuerga,9,Burgos,0,34,sin dedicación
40233,Zarzuela del Monte,40,Segovia,1105.75,485,sin dedicación
40234,Zarzuela del Pinar,40,Segovia,350,424,sin dedicación
9483,Zazuar,9,Burgos,0,210,sin dedicación
37382,Zorita de la Frontera,37,Salamanca,0,160,sin dedicación
24230,Zotes del Páramo,24,León,2475,423,sin dedicación
9485,Zuñeda,9,Burgos,450,53,sin dedicación
